OCC_source,OCC_target,out_degree,trans_prob_cc,trans_prob_cc_in
41-9020,41-3020,17,0.003773529411764706,0.003705104172990146
41-9020,13-2070,17,0.003773529411764706,0.0036465842596175896
41-9020,13-2051,17,0.003773529411764706,0.003683149301630984
41-9020,13-2052,17,0.003773529411764706,0.0036943231239864372
41-9020,41-2021,17,0.003773529411764706,0.0038525393425851377
41-9020,13-1020,17,0.003773529411764706,0.003955151587725325
41-9020,11-2020,17,0.003773529411764706,0.0039163433607175184
41-9020,41-3010,17,0.003773529411764706,0.003960205552981426
41-9020,41-9040,17,0.003773529411764706,0.0039146847367602005
41-9020,43-4130,17,0.003773529411764706,0.003529377890532431
41-9020,43-4010,17,0.003773529411764706,0.003628422556659725
41-9020,43-4140,17,0.003773529411764706,0.0035937258843595924
41-9020,41-4010,17,0.003773529411764706,0.003921371876924144
41-9020,13-2040,17,0.003773529411764706,0.0035821424859035916
41-9020,43-4040,17,0.003773529411764706,0.0035897577708440833
41-9030,13-1080,9,0.007127777777777777,0.00423387753053846
41-9030,11-9040,9,0.007127777777777777,0.004121004555149873
41-9030,41-4010,9,0.007127777777777777,0.003921371876924144
41-9030,17-2070,9,0.007127777777777777,0.004659427070408737
41-9030,17-2110,9,0.007127777777777777,0.004419238682021347
41-9030,17-2140,9,0.007127777777777777,0.004638840290321133
41-9030,17-3020,9,0.007127777777777777,0.004390182014608795
41-9030,17-2199,9,0.007127777777777777,0.004427441285837183
41-9030,49-2094,9,0.007127777777777777,0.0040857220535092855
41-9040,43-4050,17,0.003773529411764706,0.0037184379052652796
41-9040,41-3010,17,0.003773529411764706,0.003960205552981426
41-9040,43-2020,17,0.003773529411764706,0.0037152714138286892
41-9040,41-2021,17,0.003773529411764706,0.0038525393425851377
41-9040,43-4150,17,0.003773529411764706,0.0038571245012849944
41-9040,41-9010,17,0.003773529411764706,0.004004152174365022
41-9040,43-4170,17,0.003773529411764706,0.004093665911346295
41-9040,43-4140,17,0.003773529411764706,0.0035937258843595924
41-9040,41-2030,17,0.003773529411764706,0.003785397219560338
41-9040,41-9091,17,0.003773529411764706,0.0037568099608264356
41-9040,41-4010,17,0.003773529411764706,0.003921371876924144
41-9040,41-1010,17,0.003773529411764706,0.004139690789819865
41-9040,43-2010,17,0.003773529411764706,0.0038418463214466717
41-9040,41-3020,17,0.003773529411764706,0.003705104172990146
41-9040,41-9020,17,0.003773529411764706,0.003806216782765737
41-9040,11-2020,17,0.003773529411764706,0.0039163433607175184
41-9040,41-3030,17,0.003773529411764706,0.0035969726853899452
41-9091,41-2030,14,0.004582142857142857,0.003785397219560338
41-9091,41-2021,14,0.004582142857142857,0.0038525393425851377
41-9091,41-9010,14,0.004582142857142857,0.004004152174365022
41-9091,41-2010,14,0.004582142857142857,0.004008854866860865
41-9091,41-9040,14,0.004582142857142857,0.0039146847367602005
41-9091,53-3030,14,0.004582142857142857,0.004047128481554565
41-9091,43-4150,14,0.004582142857142857,0.0038571245012849944
41-9091,41-3010,14,0.004582142857142857,0.003960205552981426
41-9091,41-4010,14,0.004582142857142857,0.003921371876924144
41-9091,13-1020,14,0.004582142857142857,0.003955151587725325
41-9091,41-1010,14,0.004582142857142857,0.004139690789819865
41-9091,43-5070,14,0.004582142857142857,0.0038218004571374206
41-9091,41-2022,14,0.004582142857142857,0.0038545089746424882
41-9091,27-1020,14,0.004582142857142857,0.004273536604533569
43-1010,49-1010,14,0.004582142857142857,0.004213727996956874
43-1010,33-1090,14,0.004582142857142857,0.00403324227931547
43-1010,37-1011,14,0.004582142857142857,0.0043987976478930425
43-1010,41-1010,14,0.004582142857142857,0.004139690789819865
43-1010,51-1010,14,0.004582142857142857,0.0042510493862003155
43-1010,47-1010,14,0.004582142857142857,0.004006746727979623
43-1010,11-1020,14,0.004582142857142857,0.003901763100603517
43-1010,13-1070,14,0.004582142857142857,0.0037947327941880962
43-1010,43-4160,14,0.004582142857142857,0.003722554789459644
43-1010,43-3050,14,0.004582142857142857,0.0038380008443998376
43-1010,13-1110,14,0.004582142857142857,0.004271442187628334
43-1010,11-9190,14,0.004582142857142857,0.004158834734174855
43-1010,13-1190,14,0.004582142857142857,0.004254854649736996
43-1010,35-1012,14,0.004582142857142857,0.00442444072145175
43-2010,43-2020,15,0.0042766666666666665,0.0037152714138286892
43-2010,43-4170,15,0.0042766666666666665,0.004093665911346295
43-2010,43-9060,15,0.0042766666666666665,0.003822998145567644
43-2010,43-4050,15,0.0042766666666666665,0.0037184379052652796
43-2010,43-5030,15,0.0042766666666666665,0.004080528838356011
43-2010,43-6010,15,0.0042766666666666665,0.003996869222651773
43-2010,41-9040,15,0.0042766666666666665,0.0039146847367602005
43-2010,49-2020,15,0.0042766666666666665,0.005932139379630994
43-2010,43-9021,15,0.0042766666666666665,0.004143482270653323
43-2010,43-9050,15,0.0042766666666666665,0.003829063584532743
43-2010,43-5051,15,0.0042766666666666665,0.003743031100879398
43-2010,43-1010,15,0.0042766666666666665,0.004079653803568041
43-2010,43-9022,15,0.0042766666666666665,0.0043870994845306545
43-2010,43-3020,15,0.0042766666666666665,0.003746655278682742
43-2010,43-4010,15,0.0042766666666666665,0.003628422556659725
43-2020,43-2010,18,0.0035638888888888886,0.0038418463214466717
43-2020,41-9040,18,0.0035638888888888886,0.0039146847367602005
43-2020,43-4050,18,0.0035638888888888886,0.0037184379052652796
43-2020,43-4170,18,0.0035638888888888886,0.004093665911346295
43-2020,49-2020,18,0.0035638888888888886,0.005932139379630994
43-2020,43-5030,18,0.0035638888888888886,0.004080528838356011
43-2020,43-9060,18,0.0035638888888888886,0.003822998145567644
43-2020,43-4180,18,0.0035638888888888886,0.0038743358790884765
43-2020,41-2021,18,0.0035638888888888886,0.0038525393425851377
43-2020,43-4150,18,0.0035638888888888886,0.0038571245012849944
43-2020,41-3040,18,0.0035638888888888886,0.0036925104427736
43-2020,43-4060,18,0.0035638888888888886,0.0038979292374733874
43-2020,43-9021,18,0.0035638888888888886,0.004143482270653323
43-2020,43-9040,18,0.0035638888888888886,0.0036124034438336735
43-2020,43-3020,18,0.0035638888888888886,0.003746655278682742
43-2020,43-4010,18,0.0035638888888888886,0.003628422556659725
43-2020,41-2010,18,0.0035638888888888886,0.004008854866860865
43-2020,43-4110,18,0.0035638888888888886,0.004030151115439428
43-3010,43-4040,18,0.0035638888888888886,0.0035897577708440833
43-3010,13-2081,18,0.0035638888888888886,0.0035524506077284717
43-3010,43-4050,18,0.0035638888888888886,0.0037184379052652796
43-3010,43-3020,18,0.0035638888888888886,0.003746655278682742
43-3010,43-3070,18,0.0035638888888888886,0.003623426600355054
43-3010,43-3030,18,0.0035638888888888886,0.0037473607212790646
43-3010,43-9040,18,0.0035638888888888886,0.0036124034438336735
43-3010,43-4020,18,0.0035638888888888886,0.003960310635950285
43-3010,43-4150,18,0.0035638888888888886,0.0038571245012849944
43-3010,43-3050,18,0.0035638888888888886,0.0038380008443998376
43-3010,43-4130,18,0.0035638888888888886,0.003529377890532431
43-3010,13-2040,18,0.0035638888888888886,0.0035821424859035916
43-3010,43-4140,18,0.0035638888888888886,0.0035937258843595924
43-3010,13-2070,18,0.0035638888888888886,0.0036465842596175896
43-3010,43-4010,18,0.0035638888888888886,0.003628422556659725
43-3010,11-3030,18,0.0035638888888888886,0.003625031168031906
43-3010,13-2010,18,0.0035638888888888886,0.0035678032294789263
43-3010,43-9060,18,0.0035638888888888886,0.003822998145567644
43-3020,43-3030,19,0.003376315789473684,0.0037473607212790646
43-3020,43-9040,19,0.003376315789473684,0.0036124034438336735
43-3020,43-4050,19,0.003376315789473684,0.0037184379052652796
43-3020,43-3050,19,0.003376315789473684,0.0038380008443998376
43-3020,43-4010,19,0.003376315789473684,0.003628422556659725
43-3020,43-9060,19,0.003376315789473684,0.003822998145567644
43-3020,43-4040,19,0.003376315789473684,0.0035897577708440833
43-3020,43-3010,19,0.003376315789473684,0.0034903025191183085
43-3020,43-4070,19,0.003376315789473684,0.004151627854143334
43-3020,43-4150,19,0.003376315789473684,0.0038571245012849944
43-3020,13-2010,19,0.003376315789473684,0.0035678032294789263
43-3020,43-3070,19,0.003376315789473684,0.003623426600355054
43-3020,13-2081,19,0.003376315789473684,0.0035524506077284717
43-3020,43-4170,19,0.003376315789473684,0.004093665911346295
43-3020,43-9110,19,0.003376315789473684,0.004031436351139952
43-3020,13-2040,19,0.003376315789473684,0.0035821424859035916
43-3020,43-4130,19,0.003376315789473684,0.003529377890532431
43-3020,43-4020,19,0.003376315789473684,0.003960310635950285
43-3020,11-3030,19,0.003376315789473684,0.003625031168031906
43-3030,43-3020,20,0.0032075000000000003,0.003746655278682742
43-3030,43-3050,20,0.0032075000000000003,0.0038380008443998376
43-3030,43-4010,20,0.0032075000000000003,0.003628422556659725
43-3030,43-4040,20,0.0032075000000000003,0.0035897577708440833
43-3030,43-9060,20,0.0032075000000000003,0.003822998145567644
43-3030,43-3070,20,0.0032075000000000003,0.003623426600355054
43-3030,43-4130,20,0.0032075000000000003,0.003529377890532431
43-3030,43-4070,20,0.0032075000000000003,0.004151627854143334
43-3030,43-9040,20,0.0032075000000000003,0.0036124034438336735
43-3030,43-4140,20,0.0032075000000000003,0.0035937258843595924
43-3030,13-2010,20,0.0032075000000000003,0.0035678032294789263
43-3030,43-9110,20,0.0032075000000000003,0.004031436351139952
43-3030,11-3030,20,0.0032075000000000003,0.003625031168031906
43-3030,13-2081,20,0.0032075000000000003,0.0035524506077284717
43-3030,13-2040,20,0.0032075000000000003,0.0035821424859035916
43-3030,13-2082,20,0.0032075000000000003,0.0034875110843557693
43-3030,43-3010,20,0.0032075000000000003,0.0034903025191183085
43-3030,43-4020,20,0.0032075000000000003,0.003960310635950285
43-3030,41-3030,20,0.0032075000000000003,0.0035969726853899452
43-3030,13-2070,20,0.0032075000000000003,0.0036465842596175896
43-3040,11-9070,16,0.004009375,0.0036546608709273182
43-3040,41-2010,16,0.004009375,0.004008854866860865
43-3040,39-3010,16,0.004009375,0.003994302161654135
43-3040,43-3070,16,0.004009375,0.003623426600355054
43-3040,33-9030,16,0.004009375,0.004038001061223777
43-3040,43-4140,16,0.004009375,0.0035937258843595924
43-3040,43-3030,16,0.004009375,0.0037473607212790646
43-3040,41-2021,16,0.004009375,0.0038525393425851377
43-3040,43-4040,16,0.004009375,0.0035897577708440833
43-3040,43-3020,16,0.004009375,0.003746655278682742
43-3040,43-4080,16,0.004009375,0.004033725660026652
43-3040,31-9095,16,0.004009375,0.004743074392712551
43-3040,43-4010,16,0.004009375,0.003628422556659725
43-3040,49-9091,16,0.004009375,0.0038856890618089337
43-3040,43-3050,16,0.004009375,0.0038380008443998376
43-3040,41-2030,16,0.004009375,0.003785397219560338
43-3050,43-4160,18,0.0035638888888888886,0.003722554789459644
43-3050,43-3030,18,0.0035638888888888886,0.0037473607212790646
43-3050,43-1010,18,0.0035638888888888886,0.004079653803568041
43-3050,43-3020,18,0.0035638888888888886,0.003746655278682742
43-3050,43-9060,18,0.0035638888888888886,0.003822998145567644
43-3050,43-4060,18,0.0035638888888888886,0.0038979292374733874
43-3050,43-4070,18,0.0035638888888888886,0.004151627854143334
43-3050,43-4040,18,0.0035638888888888886,0.0035897577708440833
43-3050,13-2010,18,0.0035638888888888886,0.0035678032294789263
43-3050,13-1070,18,0.0035638888888888886,0.0037947327941880962
43-3050,43-6010,18,0.0035638888888888886,0.003996869222651773
43-3050,13-1140,18,0.0035638888888888886,0.0036940442499536924
43-3050,11-3110,18,0.0035638888888888886,0.0037141887308651525
43-3050,43-9110,18,0.0035638888888888886,0.004031436351139952
43-3050,13-2081,18,0.0035638888888888886,0.0035524506077284717
43-3050,11-3120,18,0.0035638888888888886,0.003829912670748584
43-3050,43-4170,18,0.0035638888888888886,0.004093665911346295
43-3050,11-3030,18,0.0035638888888888886,0.003625031168031906
43-3060,43-5060,13,0.0049346153846153845,0.0037879721656482487
43-3060,43-4150,13,0.0049346153846153845,0.0038571245012849944
43-3060,43-5070,13,0.0049346153846153845,0.0038218004571374206
43-3060,43-3020,13,0.0049346153846153845,0.003746655278682742
43-3060,43-4050,13,0.0049346153846153845,0.0037184379052652796
43-3060,13-1020,13,0.0049346153846153845,0.003955151587725325
43-3060,43-9060,13,0.0049346153846153845,0.003822998145567644
43-3060,41-2021,13,0.0049346153846153845,0.0038525393425851377
43-3060,11-3060,13,0.0049346153846153845,0.0038717496544276725
43-3060,13-1080,13,0.0049346153846153845,0.00423387753053846
43-3060,43-1010,13,0.0049346153846153845,0.004079653803568041
43-3060,11-3070,13,0.0049346153846153845,0.0037581100236697387
43-3060,41-1010,13,0.0049346153846153845,0.004139690789819865
43-3070,43-4140,18,0.0035638888888888886,0.0035937258843595924
43-3070,43-4010,18,0.0035638888888888886,0.003628422556659725
43-3070,43-3030,18,0.0035638888888888886,0.0037473607212790646
43-3070,43-4040,18,0.0035638888888888886,0.0035897577708440833
43-3070,41-3030,18,0.0035638888888888886,0.0035969726853899452
43-3070,43-3010,18,0.0035638888888888886,0.0034903025191183085
43-3070,43-3020,18,0.0035638888888888886,0.003746655278682742
43-3070,41-2010,18,0.0035638888888888886,0.004008854866860865
43-3070,43-4130,18,0.0035638888888888886,0.003529377890532431
43-3070,13-2040,18,0.0035638888888888886,0.0035821424859035916
43-3070,13-2070,18,0.0035638888888888886,0.0036465842596175896
43-3070,43-3040,18,0.0035638888888888886,0.0037816076649958225
43-3070,11-3030,18,0.0035638888888888886,0.003625031168031906
43-3070,43-4050,18,0.0035638888888888886,0.0037184379052652796
43-3070,43-3050,18,0.0035638888888888886,0.0038380008443998376
43-3070,43-9060,18,0.0035638888888888886,0.003822998145567644
43-3070,13-2010,18,0.0035638888888888886,0.0035678032294789263
43-3070,41-2021,18,0.0035638888888888886,0.0038525393425851377
43-4010,41-3030,19,0.003376315789473684,0.0035969726853899452
43-4010,43-3030,19,0.003376315789473684,0.0037473607212790646
43-4010,43-4140,19,0.003376315789473684,0.0035937258843595924
43-4010,43-4050,19,0.003376315789473684,0.0037184379052652796
43-4010,43-3020,19,0.003376315789473684,0.003746655278682742
43-4010,43-3070,19,0.003376315789473684,0.003623426600355054
43-4010,43-4130,19,0.003376315789473684,0.003529377890532431
43-4010,43-4040,19,0.003376315789473684,0.0035897577708440833
43-4010,43-3010,19,0.003376315789473684,0.0034903025191183085
43-4010,13-2051,19,0.003376315789473684,0.003683149301630984
43-4010,13-2052,19,0.003376315789473684,0.0036943231239864372
43-4010,43-9060,19,0.003376315789473684,0.003822998145567644
43-4010,13-2070,19,0.003376315789473684,0.0036465842596175896
43-4010,11-3030,19,0.003376315789473684,0.003625031168031906
43-4010,43-9040,19,0.003376315789473684,0.0036124034438336735
43-4010,15-2090,19,0.003376315789473684,0.004262290737835435
43-4010,13-2010,19,0.003376315789473684,0.0035678032294789263
43-4010,11-2020,19,0.003376315789473684,0.0039163433607175184
43-4010,13-2040,19,0.003376315789473684,0.0035821424859035916
43-4020,43-9060,15,0.0042766666666666665,0.003822998145567644
43-4020,43-4070,15,0.0042766666666666665,0.004151627854143334
43-4020,43-6010,15,0.0042766666666666665,0.003996869222651773
43-4020,43-9040,15,0.0042766666666666665,0.0036124034438336735
43-4020,43-3030,15,0.0042766666666666665,0.0037473607212790646
43-4020,43-3020,15,0.0042766666666666665,0.003746655278682742
43-4020,43-4040,15,0.0042766666666666665,0.0035897577708440833
43-4020,43-4050,15,0.0042766666666666665,0.0037184379052652796
43-4020,43-3050,15,0.0042766666666666665,0.0038380008443998376
43-4020,43-4030,15,0.0042766666666666665,0.0038168080713146496
43-4020,43-4110,15,0.0042766666666666665,0.004030151115439428
43-4020,43-3010,15,0.0042766666666666665,0.0034903025191183085
43-4020,43-4060,15,0.0042766666666666665,0.0038979292374733874
43-4020,43-4170,15,0.0042766666666666665,0.004093665911346295
43-4020,43-9110,15,0.0042766666666666665,0.004031436351139952
43-4030,13-1040,16,0.004009375,0.003816126059653174
43-4030,43-9060,16,0.004009375,0.003822998145567644
43-4030,43-6010,16,0.004009375,0.003996869222651773
43-4030,23-2010,16,0.004009375,0.003687374512670565
43-4030,23-2090,16,0.004009375,0.003843301876013563
43-4030,43-4020,16,0.004009375,0.003960310635950285
43-4030,43-4170,16,0.004009375,0.004093665911346295
43-4030,43-9040,16,0.004009375,0.0036124034438336735
43-4030,23-1012,16,0.004009375,0.003718720433897243
43-4030,23-1011,16,0.004009375,0.003615162304800463
43-4030,23-1020,16,0.004009375,0.003713545426065163
43-4030,43-4060,16,0.004009375,0.0038979292374733874
43-4030,11-1010,16,0.004009375,0.003999322592347167
43-4030,43-1010,16,0.004009375,0.004079653803568041
43-4030,13-2081,16,0.004009375,0.0035524506077284717
43-4030,43-4160,16,0.004009375,0.003722554789459644
43-4040,43-4130,19,0.003376315789473684,0.003529377890532431
43-4040,43-3010,19,0.003376315789473684,0.0034903025191183085
43-4040,13-2070,19,0.003376315789473684,0.0036465842596175896
43-4040,43-9040,19,0.003376315789473684,0.0036124034438336735
43-4040,43-3030,19,0.003376315789473684,0.0037473607212790646
43-4040,11-3030,19,0.003376315789473684,0.003625031168031906
43-4040,43-4140,19,0.003376315789473684,0.0035937258843595924
43-4040,43-3020,19,0.003376315789473684,0.003746655278682742
43-4040,43-4050,19,0.003376315789473684,0.0037184379052652796
43-4040,13-2040,19,0.003376315789473684,0.0035821424859035916
43-4040,43-3070,19,0.003376315789473684,0.003623426600355054
43-4040,13-2052,19,0.003376315789473684,0.0036943231239864372
43-4040,13-2081,19,0.003376315789473684,0.0035524506077284717
43-4040,13-2010,19,0.003376315789473684,0.0035678032294789263
43-4040,43-4060,19,0.003376315789473684,0.0038979292374733874
43-4040,41-3030,19,0.003376315789473684,0.0035969726853899452
43-4040,43-4010,19,0.003376315789473684,0.003628422556659725
43-4040,41-3020,19,0.003376315789473684,0.003705104172990146
43-4040,13-2060,19,0.003376315789473684,0.0035634832377223332
43-4050,43-9040,19,0.003376315789473684,0.0036124034438336735
43-4050,43-4170,19,0.003376315789473684,0.004093665911346295
43-4050,41-9040,19,0.003376315789473684,0.0039146847367602005
43-4050,43-3020,19,0.003376315789473684,0.003746655278682742
43-4050,43-4010,19,0.003376315789473684,0.003628422556659725
43-4050,43-4140,19,0.003376315789473684,0.0035937258843595924
43-4050,43-4150,19,0.003376315789473684,0.0038571245012849944
43-4050,43-3010,19,0.003376315789473684,0.0034903025191183085
43-4050,43-4040,19,0.003376315789473684,0.0035897577708440833
43-4050,43-9060,19,0.003376315789473684,0.003822998145567644
43-4050,41-2021,19,0.003376315789473684,0.0038525393425851377
43-4050,41-1010,19,0.003376315789473684,0.004139690789819865
43-4050,43-2010,19,0.003376315789473684,0.0038418463214466717
43-4050,43-1010,19,0.003376315789473684,0.004079653803568041
43-4050,43-2020,19,0.003376315789473684,0.0037152714138286892
43-4050,43-4060,19,0.003376315789473684,0.0038979292374733874
43-4050,43-6010,19,0.003376315789473684,0.003996869222651773
43-4050,41-3020,19,0.003376315789473684,0.003705104172990146
43-4050,43-4020,19,0.003376315789473684,0.003960310635950285
43-4060,43-4160,19,0.003376315789473684,0.003722554789459644
43-4060,43-4110,19,0.003376315789473684,0.004030151115439428
43-4060,43-9040,19,0.003376315789473684,0.0036124034438336735
43-4060,13-1070,19,0.003376315789473684,0.0037947327941880962
43-4060,13-1140,19,0.003376315789473684,0.0036940442499536924
43-4060,11-9150,19,0.003376315789473684,0.00430535586604332
43-4060,29-2050,19,0.003376315789473684,0.005196635630792111
43-4060,29-2090,19,0.003376315789473684,0.005135343503377621
43-4060,13-1030,19,0.003376315789473684,0.003721311057463921
43-4060,21-1020,19,0.003376315789473684,0.004545656890347845
43-4060,13-1040,19,0.003376315789473684,0.003816126059653174
43-4060,21-1010,19,0.003376315789473684,0.005039422789119903
43-4060,43-3050,19,0.003376315789473684,0.0038380008443998376
43-4060,13-2070,19,0.003376315789473684,0.0036465842596175896
43-4060,43-4040,19,0.003376315789473684,0.0035897577708440833
43-4060,13-1110,19,0.003376315789473684,0.004271442187628334
43-4060,11-3110,19,0.003376315789473684,0.0037141887308651525
43-4060,43-6010,19,0.003376315789473684,0.003996869222651773
43-4060,43-9060,19,0.003376315789473684,0.003822998145567644
43-4070,43-9060,15,0.0042766666666666665,0.003822998145567644
43-4070,43-9021,15,0.0042766666666666665,0.004143482270653323
43-4070,43-3030,15,0.0042766666666666665,0.0037473607212790646
43-4070,43-4020,15,0.0042766666666666665,0.003960310635950285
43-4070,43-3020,15,0.0042766666666666665,0.003746655278682742
43-4070,43-9022,15,0.0042766666666666665,0.0043870994845306545
43-4070,43-3050,15,0.0042766666666666665,0.0038380008443998376
43-4070,43-5053,15,0.0042766666666666665,0.0037761322360703163
43-4070,43-9110,15,0.0042766666666666665,0.004031436351139952
43-4070,25-4030,15,0.0042766666666666665,0.004691329584614946
43-4070,25-4010,15,0.0042766666666666665,0.004342656419603788
43-4070,43-9070,15,0.0042766666666666665,0.004016453238138997
43-4070,23-2090,15,0.0042766666666666665,0.003843301876013563
43-4070,29-9000,15,0.0042766666666666665,0.005060191613289002
43-4070,43-6010,15,0.0042766666666666665,0.003996869222651773
43-4080,11-9080,18,0.0035638888888888886,0.003821299472639933
43-4080,39-3090,18,0.0035638888888888886,0.004022605602548036
43-4080,41-2021,18,0.0035638888888888886,0.0038525393425851377
43-4080,39-6010,18,0.0035638888888888886,0.004163915442679954
43-4080,43-4170,18,0.0035638888888888886,0.004093665911346295
43-4080,43-4180,18,0.0035638888888888886,0.0038743358790884765
43-4080,41-2010,18,0.0035638888888888886,0.004008854866860865
43-4080,35-9030,18,0.0035638888888888886,0.004064096849674595
43-4080,53-6060,18,0.0035638888888888886,0.004142154467197641
43-4080,37-2012,18,0.0035638888888888886,0.004413604137989164
43-4080,39-3030,18,0.0035638888888888886,0.0040542714458421695
43-4080,35-3040,18,0.0035638888888888886,0.004107718513068745
43-4080,37-1011,18,0.0035638888888888886,0.0043987976478930425
43-4080,43-4050,18,0.0035638888888888886,0.0037184379052652796
43-4080,43-2010,18,0.0035638888888888886,0.0038418463214466717
43-4080,43-6010,18,0.0035638888888888886,0.003996869222651773
43-4080,13-1120,18,0.0035638888888888886,0.0038192578823252198
43-4080,43-9060,18,0.0035638888888888886,0.003822998145567644
43-4110,43-4060,19,0.003376315789473684,0.0038979292374733874
43-4110,43-4170,19,0.003376315789473684,0.004093665911346295
43-4110,43-9060,19,0.003376315789473684,0.003822998145567644
43-4110,29-2050,19,0.003376315789473684,0.005196635630792111
43-4110,29-2090,19,0.003376315789473684,0.005135343503377621
43-4110,43-4160,19,0.003376315789473684,0.003722554789459644
43-4110,43-4020,19,0.003376315789473684,0.003960310635950285
43-4110,43-6010,19,0.003376315789473684,0.003996869222651773
43-4110,29-9000,19,0.003376315789473684,0.005060191613289002
43-4110,43-4050,19,0.003376315789473684,0.0037184379052652796
43-4110,19-3020,19,0.003376315789473684,0.00513996670361802
43-4110,43-1010,19,0.003376315789473684,0.004079653803568041
43-4110,19-4060,19,0.003376315789473684,0.0042936579915143795
43-4110,43-9110,19,0.003376315789473684,0.004031436351139952
43-4110,43-3050,19,0.003376315789473684,0.0038380008443998376
43-4110,13-1070,19,0.003376315789473684,0.0037947327941880962
43-4110,43-9040,19,0.003376315789473684,0.0036124034438336735
43-4110,43-4070,19,0.003376315789473684,0.004151627854143334
43-4110,13-1110,19,0.003376315789473684,0.004271442187628334
43-4120,25-4030,15,0.0042766666666666665,0.004691329584614946
43-4120,43-4070,15,0.0042766666666666665,0.004151627854143334
43-4120,43-9060,15,0.0042766666666666665,0.003822998145567644
43-4120,43-4020,15,0.0042766666666666665,0.003960310635950285
43-4120,43-4170,15,0.0042766666666666665,0.004093665911346295
43-4120,43-6010,15,0.0042766666666666665,0.003996869222651773
43-4120,43-9070,15,0.0042766666666666665,0.004016453238138997
43-4120,25-1000,15,0.0042766666666666665,0.004949767642296939
43-4120,43-9080,15,0.0042766666666666665,0.0042307808019988
43-4120,25-4010,15,0.0042766666666666665,0.004342656419603788
43-4120,27-3041,15,0.0042766666666666665,0.004356865670067424
43-4120,19-4060,15,0.0042766666666666665,0.0042936579915143795
43-4120,43-9030,15,0.0042766666666666665,0.00419748402255639
43-4120,25-9030,15,0.0042766666666666665,0.005255907725411078
43-4120,43-9110,15,0.0042766666666666665,0.004031436351139952
43-4130,43-4040,19,0.003376315789473684,0.0035897577708440833
43-4130,13-2070,19,0.003376315789473684,0.0036465842596175896
43-4130,13-2040,19,0.003376315789473684,0.0035821424859035916
43-4130,43-3010,19,0.003376315789473684,0.0034903025191183085
43-4130,43-3030,19,0.003376315789473684,0.0037473607212790646
43-4130,43-4140,19,0.003376315789473684,0.0035937258843595924
43-4130,43-4010,19,0.003376315789473684,0.003628422556659725
43-4130,43-9040,19,0.003376315789473684,0.0036124034438336735
43-4130,43-3070,19,0.003376315789473684,0.003623426600355054
43-4130,43-3020,19,0.003376315789473684,0.003746655278682742
43-4130,41-3030,19,0.003376315789473684,0.0035969726853899452
43-4130,13-2052,19,0.003376315789473684,0.0036943231239864372
43-4130,43-4060,19,0.003376315789473684,0.0038979292374733874
43-4130,11-3030,19,0.003376315789473684,0.003625031168031906
43-4130,41-3020,19,0.003376315789473684,0.003705104172990146
43-4130,13-2060,19,0.003376315789473684,0.0035634832377223332
43-4130,13-2081,19,0.003376315789473684,0.0035524506077284717
43-4130,13-2082,19,0.003376315789473684,0.0034875110843557693
43-4130,43-4050,19,0.003376315789473684,0.0037184379052652796
43-4140,43-3070,18,0.0035638888888888886,0.003623426600355054
43-4140,43-4010,18,0.0035638888888888886,0.003628422556659725
43-4140,41-3030,18,0.0035638888888888886,0.0035969726853899452
43-4140,43-4040,18,0.0035638888888888886,0.0035897577708440833
43-4140,43-4050,18,0.0035638888888888886,0.0037184379052652796
43-4140,43-3010,18,0.0035638888888888886,0.0034903025191183085
43-4140,43-4130,18,0.0035638888888888886,0.003529377890532431
43-4140,13-2052,18,0.0035638888888888886,0.0036943231239864372
43-4140,13-2070,18,0.0035638888888888886,0.0036465842596175896
43-4140,11-3030,18,0.0035638888888888886,0.003625031168031906
43-4140,43-3030,18,0.0035638888888888886,0.0037473607212790646
43-4140,13-2051,18,0.0035638888888888886,0.003683149301630984
43-4140,43-3020,18,0.0035638888888888886,0.003746655278682742
43-4140,41-3020,18,0.0035638888888888886,0.003705104172990146
43-4140,43-9040,18,0.0035638888888888886,0.0036124034438336735
43-4140,43-9060,18,0.0035638888888888886,0.003822998145567644
43-4140,13-2040,18,0.0035638888888888886,0.0035821424859035916
43-4140,41-9040,18,0.0035638888888888886,0.0039146847367602005
43-4150,43-5070,17,0.003773529411764706,0.0038218004571374206
43-4150,43-5051,17,0.003773529411764706,0.003743031100879398
43-4150,43-4050,17,0.003773529411764706,0.0037184379052652796
43-4150,43-3060,17,0.003773529411764706,0.0037485898888907783
43-4150,41-2021,17,0.003773529411764706,0.0038525393425851377
43-4150,43-3020,17,0.003773529411764706,0.003746655278682742
43-4150,43-5060,17,0.003773529411764706,0.0037879721656482487
43-4150,43-9060,17,0.003773529411764706,0.003822998145567644
43-4150,41-2010,17,0.003773529411764706,0.004008854866860865
43-4150,13-1020,17,0.003773529411764706,0.003955151587725325
43-4150,41-9040,17,0.003773529411764706,0.0039146847367602005
43-4150,43-4010,17,0.003773529411764706,0.003628422556659725
43-4150,11-9130,17,0.003773529411764706,0.0036102304781561747
43-4150,11-3060,17,0.003773529411764706,0.0038717496544276725
43-4150,43-9050,17,0.003773529411764706,0.003829063584532743
43-4150,43-4170,17,0.003773529411764706,0.004093665911346295
43-4150,41-3010,17,0.003773529411764706,0.003960205552981426
43-4160,43-3050,15,0.0042766666666666665,0.0038380008443998376
43-4160,11-3120,15,0.0042766666666666665,0.003829912670748584
